order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,preferred_category,product_name,category,gender,order_amount,recency_days,frequency,monetary,tenure_days,avg_order_value,purchase_intensity,inactive_ratio
ORD6073,CUST2073,51,PROD1273,USA,2021-04-07,2023-06-26,4,paused,2021-10-01,8.45,8,Beauty,Lamp,Home,Male,67.6,787,42,67.6,1597,1.6095238095238094,0.026299311208515967,0.49279899812147776
ORD6074,CUST2074,59,PROD1274,USA,2021-12-02,2024-03-19,2,active,2022-05-03,135.26,8,Clothing,Skirt,Clothing,Female,1082.08,520,36,1082.08,1358,30.057777777777776,0.026509572901325478,0.38291605301914583
ORD6075,CUST2075,45,PROD1275,India,2023-06-09,2023-08-12,4,active,2024-10-15,435.92,3,Clothing,Dumbbells,Sports,Male,1307.76,740,38,1307.76,804,34.41473684210526,0.0472636815920398,0.9203980099502488
ORD6076,CUST2076,64,PROD1276,India,2022-12-18,2025-04-20,3,active,2024-01-11,186.66,7,Beauty,Dumbbells,Sports,Male,1306.62,123,14,1306.62,977,93.33,0.014329580348004094,0.12589559877175024
ORD6077,CUST2077,22,PROD1277,Germany,2022-08-13,2024-04-21,5,cancelled,2023-10-30,60.8,8,Home,Cycling Helmet,Sports,Male,486.4,487,19,486.4,1104,25.599999999999998,0.017210144927536232,0.4411231884057971
ORD6078,CUST2078,41,PROD1278,Pakistan,2022-05-17,2022-11-30,1,active,2024-10-19,52.29,9,Clothing,Skirt,Clothing,Female,470.61,995,37,470.61,1192,12.719189189189189,0.03104026845637584,0.834731543624161
ORD6079,CUST2079,19,PROD1279,Pakistan,2020-11-24,2024-02-12,1,active,2023-06-12,325.42,5,Beauty,Football,Sports,Male,1627.1000000000001,556,17,1627.1000000000001,1731,95.71176470588236,0.009820912767186597,0.3212016175621028
ORD6080,CUST2080,50,PROD1280,Canada,2021-05-27,2022-02-05,2,cancelled,2024-12-30,204.08,9,Beauty,Nail Polish,Beauty,Female,1836.72,1293,20,1836.72,1547,91.836,0.012928248222365869,0.8358112475759535
ORD6081,CUST2081,55,PROD1281,Canada,2021-07-29,2024-08-18,4,active,2023-05-18,236.78,6,Beauty,Vacuum Cleaner,Home,Male,1420.68,368,5,1420.68,1484,284.136,0.0033692722371967657,0.24797843665768193
ORD6082,CUST2082,42,PROD1282,Canada,2022-06-02,2022-08-16,5,paused,2022-11-05,920.25,1,Electronics,Chair,Home,Female,920.25,1101,6,920.25,1176,153.375,0.00510204081632653,0.9362244897959183
ORD6083,CUST2083,54,PROD1283,India,2023-02-21,2025-05-13,1,paused,2023-05-23,248.76,5,Electronics,Lamp,Home,Male,1243.8,100,9,1243.8,912,138.2,0.009868421052631578,0.10964912280701754
ORD6084,CUST2084,28,PROD1284,USA,2023-02-22,2023-04-15,0,active,2023-05-02,44.12,6,Clothing,Cricket Bat,Sports,Male,264.71999999999997,859,11,264.71999999999997,911,24.065454545454543,0.012074643249176729,0.9429198682766191
ORD6085,CUST2085,19,PROD1285,USA,2023-07-21,2025-02-26,1,paused,2024-07-26,1330.98,1,Electronics,Jacket,Clothing,Female,1330.98,176,24,1330.98,762,55.4575,0.031496062992125984,0.23097112860892388
ORD6086,CUST2086,49,PROD1286,USA,2021-11-04,2022-03-16,0,active,2024-06-06,65.75,7,Electronics,Sneakers,Clothing,Female,460.25,1254,25,460.25,1386,18.41,0.018037518037518036,0.9047619047619048
ORD6087,CUST2087,45,PROD1287,Germany,2021-09-06,2023-08-13,0,active,2023-09-27,573.06,3,Clothing,Tablet,Electronics,Female,1719.1799999999998,739,31,1719.1799999999998,1445,55.457419354838706,0.021453287197231833,0.5114186851211072
ORD6088,CUST2088,23,PROD1288,Pakistan,2022-10-05,2024-11-07,4,active,2024-10-17,384.45,5,Electronics,Lamp,Home,Male,1922.25,287,23,1922.25,1051,83.57608695652173,0.021883920076117985,0.2730732635585157
ORD6089,CUST2089,29,PROD1289,Canada,2020-10-01,2021-09-06,0,active,2021-09-04,61.45,9,Beauty,Face Wash,Beauty,Female,553.0500000000001,1445,42,553.0500000000001,1785,13.167857142857144,0.023529411764705882,0.8095238095238095
ORD6090,CUST2090,53,PROD1290,USA,2021-11-26,2023-02-22,2,active,2025-05-02,476.48,4,Sports,Gaming Console,Electronics,Male,1905.92,911,15,1905.92,1364,127.06133333333334,0.010997067448680353,0.6678885630498533
ORD6091,CUST2091,22,PROD1291,Germany,2022-08-22,2025-02-18,0,paused,2024-08-11,542.87,2,Beauty,Football,Sports,Female,1085.74,184,32,1085.74,1095,33.929375,0.029223744292237442,0.1680365296803653
ORD6092,CUST2092,26,PROD1292,Pakistan,2021-09-26,2023-11-26,3,active,2022-05-14,491.48,4,Electronics,Foundation,Beauty,Female,1965.92,634,26,1965.92,1425,75.6123076923077,0.018245614035087718,0.44491228070175437
ORD6093,CUST2093,43,PROD1293,Germany,2023-07-06,2024-04-02,0,active,2024-05-16,309.37,3,Sports,Sneakers,Clothing,Female,928.11,506,31,928.11,777,29.93903225806452,0.039897039897039896,0.6512226512226512
ORD6094,CUST2094,51,PROD1294,Germany,2020-11-22,2022-11-26,3,active,2021-12-15,4.8,7,Clothing,Skirt,Clothing,Female,33.6,999,27,33.6,1733,1.2444444444444445,0.015579919215233698,0.5764570109636469
ORD6095,CUST2095,63,PROD1295,India,2022-10-08,2023-07-18,5,active,2023-04-10,247.22,4,Clothing,Lipstick,Beauty,Female,988.88,765,31,988.88,1048,31.899354838709677,0.029580152671755726,0.7299618320610687
ORD6096,CUST2096,64,PROD1296,Germany,2022-01-18,2024-10-02,2,active,2023-11-07,121.04,7,Clothing,Shampoo,Beauty,Male,847.2800000000001,323,33,847.2800000000001,1311,25.67515151515152,0.02517162471395881,0.2463768115942029
ORD6097,CUST2097,54,PROD1297,Pakistan,2022-03-01,2023-11-21,3,active,2022-06-24,146.91,7,Clothing,Perfume,Beauty,Female,1028.37,639,24,1028.37,1269,42.848749999999995,0.018912529550827423,0.5035460992907801
ORD6098,CUST2098,50,PROD1298,Canada,2022-04-02,2023-08-09,3,paused,2023-08-07,1319.96,1,Beauty,Cycling Helmet,Sports,Female,1319.96,743,39,1319.96,1237,33.845128205128205,0.03152789005658852,0.6006467259498788
ORD6099,CUST2099,63,PROD1299,Germany,2022-07-05,2025-04-10,1,paused,2024-06-30,84.26,4,Sports,Running Shoes,Sports,Female,337.04,133,15,337.04,1143,22.469333333333335,0.013123359580052493,0.1163604549431321
ORD6100,CUST2100,33,PROD1300,USA,2022-07-05,2022-09-30,5,active,2025-02-05,313.24,4,Clothing,Gaming Console,Electronics,Male,1252.96,1056,45,1252.96,1143,27.843555555555557,0.03937007874015748,0.9238845144356955
ORD6101,CUST2101,18,PROD1301,India,2022-04-27,2024-02-20,5,cancelled,2024-06-08,261.8,4,Sports,Laptop,Electronics,Female,1047.2,548,49,1047.2,1212,21.371428571428574,0.040429042904290426,0.4521452145214521
ORD6102,CUST2102,69,PROD1302,Canada,2023-07-28,2023-12-12,2,active,2024-01-22,366.08,4,Electronics,Tennis Racket,Sports,Female,1464.32,618,29,1464.32,755,50.493793103448276,0.038410596026490065,0.8185430463576159
ORD6103,CUST2103,67,PROD1303,Canada,2023-03-31,2025-06-13,4,active,2025-02-14,302.55,5,Sports,Refrigerator,Home,Male,1512.75,69,30,1512.75,874,50.425,0.034324942791762014,0.07894736842105263
ORD6104,CUST2104,38,PROD1304,Pakistan,2021-01-28,2024-10-10,5,active,2024-12-25,72.5,2,Beauty,Lipstick,Beauty,Other,145.0,315,27,145.0,1666,5.37037037037037,0.016206482593037214,0.18907563025210083
ORD6105,CUST2105,44,PROD1305,India,2021-06-14,2024-06-21,3,active,2021-12-27,1194.42,1,Home,Running Shoes,Sports,Male,1194.42,426,29,1194.42,1529,41.18689655172414,0.01896664486592544,0.2786134728580772
ORD6106,CUST2106,22,PROD1306,USA,2020-09-13,2023-07-30,2,active,2021-10-15,136.82,8,Sports,Moisturizer,Beauty,Female,1094.56,753,39,1094.56,1803,28.065641025641025,0.021630615640599003,0.4176372712146423
ORD6107,CUST2107,53,PROD1307,Pakistan,2022-08-31,2022-12-28,5,active,2024-11-08,1491.08,1,Electronics,Headphones,Electronics,Male,1491.08,967,41,1491.08,1086,36.36780487804878,0.037753222836095765,0.8904235727440147
ORD6108,CUST2108,69,PROD1308,USA,2022-10-16,2023-03-28,0,cancelled,2024-11-18,175.08,9,Electronics,Tennis Racket,Sports,Other,1575.72,877,35,1575.72,1040,45.02057142857143,0.03365384615384615,0.8432692307692308
ORD6109,CUST2109,22,PROD1309,UK,2020-11-30,2024-01-12,3,active,2021-03-10,446.47,4,Clothing,Skirt,Clothing,Male,1785.88,587,14,1785.88,1725,127.56285714285715,0.008115942028985508,0.3402898550724638
ORD6110,CUST2110,54,PROD1310,UK,2021-12-23,2022-12-25,5,active,2025-03-14,204.18,4,Beauty,Headphones,Electronics,Female,816.72,970,43,816.72,1337,18.993488372093022,0.03216155572176515,0.7255048616305161
ORD6111,CUST2111,36,PROD1311,USA,2022-08-16,2023-03-09,5,active,2023-06-04,964.5,2,Home,Chair,Home,Male,1929.0,896,9,1929.0,1101,214.33333333333334,0.008174386920980926,0.8138056312443234
ORD6112,CUST2112,24,PROD1312,UK,2021-01-26,2024-03-04,0,active,2022-06-06,134.3,8,Sports,Shirt,Clothing,Female,1074.4,535,44,1074.4,1668,24.41818181818182,0.026378896882494004,0.3207434052757794
ORD6113,CUST2113,64,PROD1313,UK,2021-05-12,2021-07-30,0,active,2021-08-13,228.67,5,Beauty,Smartwatch,Electronics,Female,1143.35,1483,19,1143.35,1562,60.176315789473676,0.012163892445582587,0.9494238156209988
ORD6114,CUST2114,19,PROD1314,USA,2022-11-07,2023-04-16,2,paused,2024-05-18,360.22,5,Sports,Smartphone,Electronics,Male,1801.1000000000001,858,33,1801.1000000000001,1018,54.578787878787885,0.03241650294695481,0.8428290766208252
ORD6115,CUST2115,29,PROD1315,Pakistan,2020-12-27,2023-08-28,3,active,2023-04-08,99.05,3,Clothing,Vacuum Cleaner,Home,Female,297.15,724,28,297.15,1698,10.612499999999999,0.016489988221436984,0.42638398115429915
ORD6116,CUST2116,61,PROD1316,Germany,2021-05-24,2023-09-04,4,paused,2022-11-28,212.47,7,Beauty,Smartphone,Electronics,Female,1487.29,717,15,1487.29,1550,99.15266666666666,0.00967741935483871,0.4625806451612903
ORD6117,CUST2117,59,PROD1317,USA,2022-04-10,2022-05-24,1,active,2023-08-30,14.12,8,Sports,Vacuum Cleaner,Home,Male,112.96,1185,19,112.96,1229,5.945263157894736,0.015459723352318959,0.9641985353946297
ORD6118,CUST2118,66,PROD1318,India,2020-09-15,2020-09-20,3,cancelled,2023-08-04,258.37,4,Sports,Running Shoes,Sports,Male,1033.48,1796,44,1033.48,1801,23.48818181818182,0.024430871737923375,0.997223764575236
ORD6119,CUST2119,23,PROD1319,USA,2022-06-08,2024-05-04,1,active,2024-04-14,141.45,9,Sports,Tennis Racket,Sports,Female,1273.05,474,37,1273.05,1170,34.40675675675676,0.03162393162393162,0.40512820512820513
ORD6120,CUST2120,41,PROD1320,Pakistan,2023-05-27,2023-11-23,5,cancelled,2023-12-13,52.81,9,Clothing,Moisturizer,Beauty,Male,475.29,637,43,475.29,817,11.05325581395349,0.05263157894736842,0.7796817625458996
ORD6121,CUST2121,58,PROD1321,USA,2023-02-28,2024-07-07,0,cancelled,2023-07-25,169.81,5,Sports,Chair,Home,Female,849.05,410,38,849.05,905,22.343421052631577,0.041988950276243095,0.4530386740331492
ORD6122,CUST2122,37,PROD1322,UK,2022-09-25,2023-11-27,1,active,2023-01-24,111.99,6,Beauty,Laptop,Electronics,Male,671.9399999999999,633,8,671.9399999999999,1061,83.99249999999999,0.007540056550424128,0.5966069745523092
ORD6123,CUST2123,40,PROD1323,UK,2020-12-19,2022-03-31,0,paused,2024-08-08,564.3,3,Home,Lipstick,Beauty,Other,1692.8999999999999,1239,7,1692.8999999999999,1706,241.84285714285713,0.004103165298944901,0.7262602579132473
ORD6124,CUST2124,68,PROD1324,USA,2020-12-28,2024-03-08,0,active,2022-11-14,244.71,4,Sports,Face Wash,Beauty,Male,978.84,531,23,978.84,1697,42.55826086956522,0.013553329404832056,0.3129051266941662
ORD6125,CUST2125,23,PROD1325,Canada,2020-10-21,2020-11-10,1,active,2023-01-25,603.87,1,Sports,Dumbbells,Sports,Female,603.87,1745,11,603.87,1765,54.89727272727273,0.006232294617563739,0.9886685552407932
ORD6126,CUST2126,25,PROD1326,Germany,2020-10-12,2022-09-14,1,active,2021-06-30,232.11,2,Sports,Foundation,Beauty,Male,464.22,1072,25,464.22,1774,18.5688,0.014092446448703494,0.6042841037204059
ORD6127,CUST2127,60,PROD1327,Germany,2023-03-02,2025-08-03,1,paused,2024-03-27,50.52,5,Clothing,Microwave,Home,Female,252.60000000000002,18,7,252.60000000000002,903,36.08571428571429,0.007751937984496124,0.019933554817275746
ORD6128,CUST2128,24,PROD1328,UK,2023-05-17,2024-09-25,5,active,2025-07-15,407.04,2,Home,Cycling Helmet,Sports,Male,814.08,330,33,814.08,827,24.66909090909091,0.03990326481257558,0.39903264812575573
ORD6129,CUST2129,66,PROD1329,USA,2021-05-28,2022-03-14,3,active,2024-08-04,212.92,9,Sports,Moisturizer,Beauty,Male,1916.28,1256,30,1916.28,1546,63.876,0.019404915912031046,0.8124191461836999
ORD6130,CUST2130,40,PROD1330,Pakistan,2020-10-03,2024-01-25,5,cancelled,2021-12-11,119.35,9,Sports,Conditioner,Beauty,Male,1074.1499999999999,574,9,1074.1499999999999,1783,119.34999999999998,0.005047672462142457,0.32192933258553
ORD6131,CUST2131,62,PROD1331,Canada,2021-09-03,2025-05-14,4,active,2025-07-22,36.75,5,Sports,Smartphone,Electronics,Male,183.75,99,46,183.75,1448,3.994565217391304,0.031767955801104975,0.06837016574585636
ORD6132,CUST2132,61,PROD1332,India,2022-08-21,2023-05-01,3,cancelled,2022-10-06,113.88,6,Sports,Basketball,Sports,Male,683.28,843,45,683.28,1096,15.184,0.04105839416058394,0.7691605839416058
ORD6133,CUST2133,64,PROD1333,USA,2022-12-09,2024-05-24,4,active,2024-04-05,168.95,9,Electronics,Dumbbells,Sports,Male,1520.55,454,5,1520.55,986,304.11,0.005070993914807302,0.460446247464503
ORD6134,CUST2134,40,PROD1334,UK,2021-09-13,2023-11-17,4,paused,2024-01-22,9.9,6,Clothing,Hoodie,Clothing,Female,59.400000000000006,643,36,59.400000000000006,1438,1.6500000000000001,0.025034770514603615,0.4471488178025035
ORD6135,CUST2135,40,PROD1335,India,2023-08-15,2024-08-12,0,active,2025-04-20,200.24,9,Electronics,Dining Table,Home,Female,1802.16,374,29,1802.16,737,62.14344827586207,0.03934871099050204,0.5074626865671642
ORD6136,CUST2136,21,PROD1336,Germany,2022-10-11,2024-06-18,3,active,2024-05-28,45.59,8,Beauty,Lipstick,Beauty,Female,364.72,429,45,364.72,1045,8.10488888888889,0.0430622009569378,0.4105263157894737
ORD6137,CUST2137,19,PROD1337,USA,2022-09-01,2023-03-05,3,active,2025-05-23,42.19,4,Beauty,Sneakers,Clothing,Female,168.76,900,46,168.76,1085,3.6686956521739127,0.0423963133640553,0.8294930875576036
ORD6138,CUST2138,52,PROD1338,Pakistan,2021-06-14,2023-01-10,2,paused,2023-08-30,198.73,6,Clothing,Foundation,Beauty,Male,1192.3799999999999,954,24,1192.3799999999999,1529,49.6825,0.015696533682145193,0.6239372138652715
ORD6139,CUST2139,53,PROD1339,Germany,2023-03-06,2025-04-06,4,active,2025-02-23,339.6,1,Home,T-Shirt,Clothing,Male,339.6,137,42,339.6,899,8.085714285714285,0.04671857619577308,0.15239154616240266
ORD6140,CUST2140,61,PROD1340,Pakistan,2022-09-09,2022-11-16,1,active,2024-11-04,72.73,8,Clothing,Sneakers,Clothing,Female,581.84,1009,39,581.84,1077,14.91897435897436,0.036211699164345405,0.9368616527390901
ORD6141,CUST2141,32,PROD1341,UK,2021-02-04,2022-09-09,5,cancelled,2021-08-12,215.41,4,Sports,Microwave,Home,Female,861.64,1077,45,861.64,1659,19.147555555555556,0.027124773960216998,0.6491862567811935
ORD6142,CUST2142,53,PROD1342,India,2022-08-03,2022-12-22,5,cancelled,2023-07-25,91.74,8,Sports,Smartwatch,Electronics,Female,733.92,973,47,733.92,1114,15.61531914893617,0.0421903052064632,0.8734290843806104
ORD6143,CUST2143,24,PROD1343,Canada,2023-08-05,2023-12-11,1,active,2025-01-06,57.28,9,Electronics,Bluetooth Speaker,Electronics,Other,515.52,619,49,515.52,747,10.520816326530612,0.06559571619812583,0.8286479250334672
ORD6144,CUST2144,47,PROD1344,USA,2023-07-03,2025-05-24,4,active,2024-01-30,155.31,5,Beauty,Tablet,Electronics,Female,776.55,89,29,776.55,780,26.77758620689655,0.03717948717948718,0.1141025641025641
ORD6145,CUST2145,62,PROD1345,UK,2020-10-18,2021-04-29,3,active,2021-09-27,776.04,1,Electronics,Dress,Clothing,Female,776.04,1575,18,776.04,1768,43.11333333333333,0.010180995475113122,0.8908371040723982
ORD6146,CUST2146,49,PROD1346,India,2021-03-12,2024-10-11,0,cancelled,2022-06-10,269.9,3,Sports,Blender,Home,Female,809.6999999999999,314,37,809.6999999999999,1623,21.88378378378378,0.02279728897104128,0.19346888478126925
ORD6147,CUST2147,60,PROD1347,Germany,2022-06-19,2025-07-15,5,cancelled,2023-05-18,224.54,2,Sports,Moisturizer,Beauty,Female,449.08,37,14,449.08,1159,32.07714285714285,0.012079378774805867,0.03192407247627265
ORD6148,CUST2148,48,PROD1348,Pakistan,2021-04-11,2022-02-07,4,cancelled,2025-01-06,211.38,5,Clothing,Tennis Racket,Sports,Female,1056.9,1291,16,1056.9,1593,66.05625,0.010043942247332079,0.810420590081607
ORD6149,CUST2149,36,PROD1349,UK,2022-10-10,2025-04-22,3,active,2025-01-15,64.8,9,Beauty,Lamp,Home,Female,583.1999999999999,121,16,583.1999999999999,1046,36.449999999999996,0.015296367112810707,0.11567877629063097
ORD6150,CUST2150,30,PROD1350,UK,2023-03-03,2024-03-21,5,active,2024-04-04,189.04,7,Sports,Hoodie,Clothing,Female,1323.28,518,46,1323.28,902,28.76695652173913,0.050997782705099776,0.5742793791574279
ORD6151,CUST2151,57,PROD1351,Germany,2021-12-24,2024-12-16,4,active,2022-04-01,309.54,5,Clothing,Smartwatch,Electronics,Male,1547.7,248,17,1547.7,1336,91.04117647058824,0.012724550898203593,0.18562874251497005
ORD6152,CUST2152,21,PROD1352,Pakistan,2020-12-20,2025-07-24,3,active,2022-02-23,221.26,9,Electronics,Running Shoes,Sports,Male,1991.34,28,2,1991.34,1705,995.67,0.0011730205278592375,0.016422287390029325
ORD6153,CUST2153,20,PROD1353,USA,2023-01-31,2025-02-08,0,paused,2025-01-19,235.28,8,Sports,Conditioner,Beauty,Male,1882.24,194,27,1882.24,933,69.7125925925926,0.028938906752411574,0.20793140407288319
ORD6154,CUST2154,48,PROD1354,Pakistan,2023-05-31,2025-03-12,4,active,2023-08-21,1010.74,1,Beauty,Sneakers,Clothing,Female,1010.74,162,39,1010.74,813,25.916410256410256,0.04797047970479705,0.1992619926199262
ORD6155,CUST2155,61,PROD1355,Germany,2023-05-18,2023-06-23,2,active,2024-10-22,38.46,1,Sports,Yoga Mat,Sports,Other,38.46,790,32,38.46,826,1.201875,0.0387409200968523,0.9564164648910412
ORD6156,CUST2156,53,PROD1356,UK,2022-11-14,2024-10-26,5,paused,2024-08-22,38.54,6,Sports,Dress,Clothing,Male,231.24,299,6,231.24,1011,38.54,0.005934718100890208,0.29574678536102866
ORD6157,CUST2157,49,PROD1357,USA,2021-01-24,2023-10-25,0,paused,2021-12-25,373.1,4,Beauty,Laptop,Electronics,Female,1492.4,666,45,1492.4,1670,33.16444444444445,0.02694610778443114,0.39880239520958083
ORD6158,CUST2158,39,PROD1358,USA,2023-08-12,2025-06-29,3,active,2024-07-27,150.26,7,Sports,Tablet,Electronics,Male,1051.82,53,18,1051.82,740,58.43444444444444,0.024324324324324326,0.07162162162162163
ORD6159,CUST2159,37,PROD1359,Pakistan,2023-08-08,2025-07-26,3,active,2025-03-09,183.51,8,Electronics,Nail Polish,Beauty,Male,1468.08,26,25,1468.08,744,58.7232,0.033602150537634407,0.03494623655913978
ORD6160,CUST2160,42,PROD1360,UK,2021-03-17,2023-11-24,3,active,2024-11-04,348.89,3,Electronics,Jeans,Clothing,Female,1046.67,636,49,1046.67,1618,21.36061224489796,0.030284301606922127,0.3930778739184178
ORD6161,CUST2161,27,PROD1361,UK,2022-02-27,2022-06-03,4,paused,2024-04-10,113.81,9,Clothing,Football,Sports,Female,1024.29,1175,5,1024.29,1271,204.858,0.003933910306845004,0.9244689221085759
ORD6162,CUST2162,25,PROD1362,Germany,2021-02-19,2021-04-15,1,active,2021-07-23,25.64,6,Electronics,Sneakers,Clothing,Male,153.84,1589,32,153.84,1644,4.8075,0.019464720194647202,0.9665450121654501
ORD6163,CUST2163,20,PROD1363,USA,2021-05-09,2024-08-14,3,active,2023-11-26,66.08,4,Beauty,Perfume,Beauty,Male,264.32,372,29,264.32,1565,9.114482758620689,0.01853035143769968,0.23769968051118212
ORD6164,CUST2164,20,PROD1364,Germany,2021-05-10,2023-10-26,2,paused,2025-03-30,177.6,6,Electronics,Blender,Home,Male,1065.6,665,7,1065.6,1564,152.22857142857143,0.004475703324808184,0.4251918158567775
ORD6165,CUST2165,55,PROD1365,UK,2020-09-02,2022-04-21,5,active,2024-11-28,408.87,4,Home,Moisturizer,Beauty,Male,1635.48,1218,31,1635.48,1814,52.75741935483871,0.017089305402425578,0.6714443219404631
ORD6166,CUST2166,20,PROD1366,Canada,2021-02-06,2023-03-25,4,paused,2022-06-29,86.47,8,Clothing,Cricket Bat,Sports,Male,691.76,880,13,691.76,1657,53.21230769230769,0.007845503922751962,0.5310802655401328
ORD6167,CUST2167,60,PROD1367,UK,2022-12-09,2025-08-18,0,active,2024-04-02,615.92,2,Home,Yoga Mat,Sports,Female,1231.84,3,27,1231.84,986,45.623703703703704,0.02738336713995943,0.0030425963488843813
ORD6168,CUST2168,46,PROD1368,UK,2020-09-02,2022-01-12,3,active,2022-10-24,662.46,2,Electronics,Conditioner,Beauty,Female,1324.92,1317,8,1324.92,1814,165.615,0.004410143329658214,0.7260198456449835
ORD6169,CUST2169,63,PROD1369,Canada,2020-11-19,2023-05-12,3,active,2023-12-15,490.33,3,Beauty,Blender,Home,Female,1470.99,832,15,1470.99,1736,98.066,0.008640552995391706,0.4792626728110599
ORD6170,CUST2170,67,PROD1370,UK,2022-12-26,2024-05-08,3,paused,2025-02-03,379.99,5,Electronics,Blender,Home,Female,1899.95,470,4,1899.95,969,474.9875,0.0041279669762641896,0.4850361197110423
ORD6171,CUST2171,60,PROD1371,USA,2023-01-23,2025-02-11,3,cancelled,2023-03-26,260.34,6,Home,Football,Sports,Male,1562.04,191,45,1562.04,941,34.711999999999996,0.04782146652497343,0.20297555791710944
ORD6172,CUST2172,64,PROD1372,UK,2020-10-03,2022-09-18,2,active,2024-07-24,223.82,5,Clothing,Sofa,Home,Male,1119.1,1068,35,1119.1,1783,31.974285714285713,0.01962983735277622,0.5989904655075715
ORD6173,CUST2173,69,PROD1373,Pakistan,2020-09-01,2021-02-25,5,active,2020-12-29,268.72,7,Clothing,Chair,Home,Female,1881.0400000000002,1638,21,1881.0400000000002,1815,89.57333333333334,0.011570247933884297,0.9024793388429752
ORD6174,CUST2174,26,PROD1374,Pakistan,2022-10-20,2023-11-28,5,active,2023-01-08,142.76,8,Clothing,Running Shoes,Sports,Male,1142.08,632,31,1142.08,1036,36.84129032258064,0.029922779922779922,0.61003861003861
ORD6175,CUST2175,19,PROD1375,USA,2021-09-14,2022-08-01,0,active,2025-03-05,118.26,9,Home,Shampoo,Beauty,Male,1064.3400000000001,1116,35,1064.3400000000001,1437,30.40971428571429,0.024356297842727904,0.7766179540709812
ORD6176,CUST2176,54,PROD1376,India,2022-09-11,2023-01-02,1,cancelled,2024-08-17,166.92,8,Sports,Jeans,Clothing,Male,1335.36,962,40,1335.36,1075,33.384,0.037209302325581395,0.8948837209302326
ORD6177,CUST2177,61,PROD1377,USA,2022-10-28,2025-03-12,5,active,2024-04-26,1356.12,1,Clothing,Jacket,Clothing,Male,1356.12,162,49,1356.12,1028,27.675918367346938,0.047665369649805445,0.1575875486381323
ORD6178,CUST2178,67,PROD1378,India,2022-05-18,2025-08-19,1,cancelled,2023-11-11,328.73,6,Clothing,Skirt,Clothing,Male,1972.38,2,46,1972.38,1191,42.877826086956524,0.038623005877413935,0.0016792611251049538
ORD6179,CUST2179,46,PROD1379,Canada,2022-09-19,2023-07-21,1,active,2024-09-20,38.73,9,Beauty,Foundation,Beauty,Male,348.57,762,16,348.57,1067,21.785625,0.01499531396438613,0.7141518275538894
ORD6180,CUST2180,68,PROD1380,Germany,2020-11-15,2021-08-17,3,paused,2024-10-23,201.67,8,Electronics,T-Shirt,Clothing,Male,1613.36,1465,17,1613.36,1740,94.9035294117647,0.009770114942528735,0.8419540229885057
ORD6181,CUST2181,30,PROD1381,Pakistan,2021-09-29,2023-11-27,3,cancelled,2023-01-05,8.3,4,Sports,Football,Sports,Male,33.2,633,6,33.2,1422,5.533333333333334,0.004219409282700422,0.4451476793248945
ORD6182,CUST2182,28,PROD1382,Germany,2022-02-23,2024-03-17,3,active,2022-12-25,130.65,9,Electronics,Football,Sports,Female,1175.8500000000001,522,33,1175.8500000000001,1275,35.63181818181818,0.02588235294117647,0.40941176470588236
ORD6183,CUST2183,59,PROD1383,UK,2022-07-14,2023-10-22,2,active,2022-10-03,299.8,3,Clothing,Tennis Racket,Sports,Male,899.4000000000001,669,18,899.4000000000001,1134,49.96666666666667,0.015873015873015872,0.58994708994709
ORD6184,CUST2184,45,PROD1384,Pakistan,2022-05-30,2022-11-04,0,cancelled,2024-04-01,321.99,2,Home,Smartwatch,Electronics,Male,643.98,1021,26,643.98,1179,24.76846153846154,0.02205258693808312,0.8659881255301103
ORD6185,CUST2185,60,PROD1385,Canada,2022-08-29,2023-02-01,3,paused,2024-06-29,409.8,2,Clothing,Dumbbells,Sports,Female,819.6,932,4,819.6,1088,204.9,0.003676470588235294,0.8566176470588235
ORD6186,CUST2186,67,PROD1386,Pakistan,2022-10-04,2023-07-07,2,paused,2023-01-21,119.69,9,Sports,Dress,Clothing,Male,1077.21,776,30,1077.21,1052,35.907000000000004,0.028517110266159697,0.7376425855513308
ORD6187,CUST2187,35,PROD1387,Pakistan,2022-07-05,2023-11-29,2,cancelled,2024-09-14,632.36,2,Electronics,Perfume,Beauty,Male,1264.72,631,39,1264.72,1143,32.42871794871795,0.03412073490813648,0.5520559930008749
ORD6188,CUST2188,62,PROD1388,Germany,2021-06-21,2023-09-18,0,cancelled,2024-09-04,332.94,2,Clothing,Moisturizer,Beauty,Male,665.88,703,15,665.88,1522,44.392,0.00985545335085414,0.461892247043364
ORD6189,CUST2189,22,PROD1389,Canada,2022-05-30,2024-11-03,3,active,2023-10-25,378.98,5,Beauty,Microwave,Home,Male,1894.9,291,9,1894.9,1179,210.54444444444445,0.007633587786259542,0.24681933842239187
ORD6190,CUST2190,31,PROD1390,Pakistan,2022-05-04,2023-02-06,3,active,2022-07-28,601.94,3,Sports,Dining Table,Home,Male,1805.8200000000002,927,44,1805.8200000000002,1205,41.04136363636364,0.036514522821576766,0.7692946058091287
ORD6191,CUST2191,33,PROD1391,Canada,2022-11-09,2024-01-25,1,active,2023-05-01,76.39,8,Clothing,Tablet,Electronics,Male,611.12,574,49,611.12,1016,12.471836734693877,0.04822834645669291,0.5649606299212598
